,time ,image_name,steer
1614,1.61164e+18,frame_1611643823091565132.jpeg,1292
1615,1.61164e+18,frame_1611643823124829292.jpeg,1244
1616,1.61164e+18,frame_1611643823158092499.jpeg,1220
1617,1.61164e+18,frame_1611643823191355228.jpeg,1224
1618,1.61164e+18,frame_1611643823224616766.jpeg,1220
1619,1.61164e+18,frame_1611643823257878065.jpeg,1256
1620,1.61164e+18,frame_1611643823291138411.jpeg,1368
1621,1.61164e+18,frame_1611643823324398041.jpeg,1540
1622,1.61164e+18,frame_1611643823357656956.jpeg,1552
1623,1.61164e+18,frame_1611643823390915155.jpeg,1588
1624,1.61164e+18,frame_1611643823424172401.jpeg,1656
1625,1.61164e+18,frame_1611643823457429171.jpeg,1732
1626,1.61164e+18,frame_1611643823490685225.jpeg,1732
1627,1.61164e+18,frame_1611643823523940325.jpeg,1760
1628,1.61164e+18,frame_1611643823557194948.jpeg,1772
1629,1.61164e+18,frame_1611643823590448618.jpeg,1792
1630,1.61164e+18,frame_1611643823623701572.jpeg,1800
1631,1.61164e+18,frame_1611643823656954050.jpeg,1824
1632,1.61164e+18,frame_1611643823690226316.jpeg,1804
1633,1.61164e+18,frame_1611643823723606348.jpeg,1784
1634,1.61164e+18,frame_1611643823757121563.jpeg,1756
1635,1.61164e+18,frame_1611643823790762424.jpeg,1744
1636,1.61164e+18,frame_1611643823824404955.jpeg,1652
1637,1.61164e+18,frame_1611643823858048916.jpeg,1568
1638,1.61164e+18,frame_1611643823891694546.jpeg,1536
1639,1.61164e+18,frame_1611643823925341606.jpeg,1536
1640,1.61164e+18,frame_1611643823958990335.jpeg,1536
1641,1.61164e+18,frame_1611643823992640495.jpeg,1528
1642,1.61164e+18,frame_1611643824026292324.jpeg,1504
1643,1.61164e+18,frame_1611643824059945822.jpeg,1468
1644,1.61164e+18,frame_1611643824093600988.jpeg,1448
1645,1.61164e+18,frame_1611643824127257347.jpeg,1456
1646,1.61164e+18,frame_1611643824160915613.jpeg,1520
1647,1.61164e+18,frame_1611643824194575310.jpeg,1560
1648,1.61164e+18,frame_1611643824228236437.jpeg,1608
1649,1.61164e+18,frame_1611643824261899233.jpeg,1672
1650,1.61164e+18,frame_1611643824295563698.jpeg,1720
1651,1.61164e+18,frame_1611643824329229593.jpeg,1768
1652,1.61164e+18,frame_1611643824362897158.jpeg,1804
1653,1.61164e+18,frame_1611643824396566391.jpeg,1816
1654,1.61164e+18,frame_1611643824430237055.jpeg,1816
1655,1.61164e+18,frame_1611643824463909149.jpeg,1828
1656,1.61164e+18,frame_1611643824497582912.jpeg,1804
1657,1.61164e+18,frame_1611643824531258106.jpeg,1712
1658,1.61164e+18,frame_1611643824564935207.jpeg,1580
1659,1.61164e+18,frame_1611643824598613739.jpeg,1524
1660,1.61164e+18,frame_1611643824632293701.jpeg,1480
1661,1.61164e+18,frame_1611643824665975332.jpeg,1380
1662,1.61164e+18,frame_1611643824699658632.jpeg,1332
1663,1.61164e+18,frame_1611643824733343124.jpeg,1300
1664,1.61164e+18,frame_1611643824767026186.jpeg,1284
1665,1.61164e+18,frame_1611643824800271749.jpeg,1272
1666,1.61164e+18,frame_1611643824833516836.jpeg,1272
1667,1.61164e+18,frame_1611643824866760492.jpeg,1272
1668,1.61164e+18,frame_1611643824900002956.jpeg,1264
1669,1.61164e+18,frame_1611643824933244705.jpeg,1256
1670,1.61164e+18,frame_1611643824966485739.jpeg,1248
1671,1.61164e+18,frame_1611643824999725580.jpeg,1252
1672,1.61164e+18,frame_1611643825032964230.jpeg,1252
1673,1.61164e+18,frame_1611643825066201687.jpeg,1256
1674,1.61164e+18,frame_1611643825099438667.jpeg,1204
1675,1.61164e+18,frame_1611643825132674456.jpeg,1144
1676,1.61164e+18,frame_1611643825165909290.jpeg,1112
1677,1.61164e+18,frame_1611643825199143171.jpeg,1112
1678,1.61164e+18,frame_1611643825232375860.jpeg,1112
1679,1.61164e+18,frame_1611643825265607834.jpeg,1108
1680,1.61164e+18,frame_1611643825298838615.jpeg,1112
1681,1.61164e+18,frame_1611643825332068443.jpeg,1108
1682,1.61164e+18,frame_1611643825365297318.jpeg,1116
1683,1.61164e+18,frame_1611643825398764372.jpeg,1156
1684,1.61164e+18,frame_1611643825432229996.jpeg,1288
1685,1.61164e+18,frame_1611643825465694904.jpeg,1540
1686,1.61164e+18,frame_1611643825499158859.jpeg,1548
1687,1.61164e+18,frame_1611643825532621622.jpeg,1584
1688,1.61164e+18,frame_1611643825566083670.jpeg,1644
1689,1.61164e+18,frame_1611643825599544525.jpeg,1688
1690,1.61164e+18,frame_1611643825633004189.jpeg,1712
1691,1.61164e+18,frame_1611643825666463375.jpeg,1800
1692,1.61164e+18,frame_1611643825699921131.jpeg,1868
1693,1.61164e+18,frame_1611643825733378172.jpeg,1896
1694,1.61164e+18,frame_1611643825766824722.jpeg,1896
1695,1.61164e+18,frame_1611643825800308466.jpeg,1896
1696,1.61164e+18,frame_1611643825833791018.jpeg,1900
1697,1.61164e+18,frame_1611643825867272139.jpeg,1896
1698,1.61164e+18,frame_1611643825900752544.jpeg,1896
1699,1.61164e+18,frame_1611643825934231997.jpeg,1896
1700,1.61164e+18,frame_1611643825967710257.jpeg,1900
1701,1.61164e+18,frame_1611643826000948429.jpeg,1900
1702,1.61164e+18,frame_1611643826034185648.jpeg,1896
1703,1.61164e+18,frame_1611643826067421675.jpeg,1892
1704,1.61164e+18,frame_1611643826100657225.jpeg,1896
1705,1.61164e+18,frame_1611643826133891344.jpeg,1884
1706,1.61164e+18,frame_1611643826167124510.jpeg,1884
1707,1.61164e+18,frame_1611643826200356483.jpeg,1888
1708,1.61164e+18,frame_1611643826233587742.jpeg,1888
1709,1.61164e+18,frame_1611643826266817808.jpeg,1888
1710,1.61164e+18,frame_1611643826300046921.jpeg,1884
1711,1.61164e+18,frame_1611643826333275318.jpeg,1844
1712,1.61164e+18,frame_1611643826366502285.jpeg,1712
1713,1.61164e+18,frame_1611643826399728298.jpeg,1536
1714,1.61164e+18,frame_1611643826432953596.jpeg,1420
1715,1.61164e+18,frame_1611643826466177702.jpeg,1288
1716,1.61164e+18,frame_1611643826499400854.jpeg,1232
1717,1.61164e+18,frame_1611643826532622814.jpeg,1172
1718,1.61164e+18,frame_1611643826565843821.jpeg,1156
1719,1.61164e+18,frame_1611643826599064112.jpeg,1132
1720,1.61164e+18,frame_1611643826632282972.jpeg,1104
1721,1.61164e+18,frame_1611643826665501356.jpeg,1104
1722,1.61164e+18,frame_1611643826698718309.jpeg,1108
1723,1.61164e+18,frame_1611643826731934547.jpeg,1108
1724,1.61164e+18,frame_1611643826765134573.jpeg,1108
1725,1.61164e+18,frame_1611643826798379660.jpeg,1104
1726,1.61164e+18,frame_1611643826831623793.jpeg,1108
1727,1.61164e+18,frame_1611643826864866734.jpeg,1108
1728,1.61164e+18,frame_1611643826898108959.jpeg,1108
1729,1.61164e+18,frame_1611643826931349993.jpeg,1108
1730,1.61164e+18,frame_1611643826964590073.jpeg,1108
1731,1.61164e+18,frame_1611643826997829199.jpeg,1108
1732,1.61164e+18,frame_1611643827031067371.jpeg,1108
1733,1.61164e+18,frame_1611643827064304352.jpeg,1104
1734,1.61164e+18,frame_1611643827097540379.jpeg,1108
1735,1.61164e+18,frame_1611643827130775452.jpeg,1104
1736,1.61164e+18,frame_1611643827164009571.jpeg,1108
1737,1.61164e+18,frame_1611643827197242737.jpeg,1104
1738,1.61164e+18,frame_1611643827230474949.jpeg,1104
1739,1.61164e+18,frame_1611643827263706207.jpeg,1128
1740,1.61164e+18,frame_1611643827296936512.jpeg,1156
1741,1.61164e+18,frame_1611643827330165386.jpeg,1328
1742,1.61164e+18,frame_1611643827363393784.jpeg,1520
1743,1.61164e+18,frame_1611643827396620750.jpeg,1576
1744,1.61164e+18,frame_1611643827429847002.jpeg,1592
1745,1.61164e+18,frame_1611643827463072062.jpeg,1624
1746,1.61164e+18,frame_1611643827496296406.jpeg,1644
1747,1.61164e+18,frame_1611643827529519558.jpeg,1644
1748,1.61164e+18,frame_1611643827562741756.jpeg,1640
1749,1.61164e+18,frame_1611643827595963001.jpeg,1644
1750,1.61164e+18,frame_1611643827629183292.jpeg,1608
1751,1.61164e+18,frame_1611643827662402391.jpeg,1536
1752,1.61164e+18,frame_1611643827695620775.jpeg,1524
1753,1.61164e+18,frame_1611643827728837967.jpeg,1484
1754,1.61164e+18,frame_1611643827762054443.jpeg,1412
1755,1.61164e+18,frame_1611643827795275211.jpeg,1356
1756,1.61164e+18,frame_1611643827828644037.jpeg,1312
1757,1.61164e+18,frame_1611643827862013340.jpeg,1268
1758,1.61164e+18,frame_1611643827895383120.jpeg,1204
1759,1.61164e+18,frame_1611643827928753853.jpeg,1172
1760,1.61164e+18,frame_1611643827962124825.jpeg,1112
1761,1.61164e+18,frame_1611643827995496988.jpeg,1108
1762,1.61164e+18,frame_1611643828028869629.jpeg,1108
1763,1.61164e+18,frame_1611643828062242508.jpeg,1104
1764,1.61164e+18,frame_1611643828095616341.jpeg,1104
1765,1.61164e+18,frame_1611643828128990889.jpeg,1108
1766,1.61164e+18,frame_1611643828162366152.jpeg,1104
1767,1.61164e+18,frame_1611643828195741892.jpeg,1104
1768,1.61164e+18,frame_1611643828229118347.jpeg,1104
1769,1.61164e+18,frame_1611643828262495279.jpeg,1108
1770,1.61164e+18,frame_1611643828295872927.jpeg,1108
1771,1.61164e+18,frame_1611643828329251289.jpeg,1108
1772,1.61164e+18,frame_1611643828362630606.jpeg,1104
1773,1.61164e+18,frame_1611643828396010160.jpeg,1108
1774,1.61164e+18,frame_1611643828429390430.jpeg,1108
1775,1.61164e+18,frame_1611643828462771416.jpeg,1108
1776,1.61164e+18,frame_1611643828496152878.jpeg,1108
1777,1.61164e+18,frame_1611643828529535294.jpeg,1108
1778,1.61164e+18,frame_1611643828562918186.jpeg,1104
1779,1.61164e+18,frame_1611643828596301556.jpeg,1104
1780,1.61164e+18,frame_1611643828629685879.jpeg,1108
1781,1.61164e+18,frame_1611643828663070679.jpeg,1116
1782,1.61164e+18,frame_1611643828696456194.jpeg,1256
1783,1.61164e+18,frame_1611643828729842424.jpeg,1416
1784,1.61164e+18,frame_1611643828763229370.jpeg,1540
1785,1.61164e+18,frame_1611643828796616793.jpeg,1540
1786,1.61164e+18,frame_1611643828829998255.jpeg,1540
1787,1.61164e+18,frame_1611643828863328695.jpeg,1556
1788,1.61164e+18,frame_1611643828896658897.jpeg,1560
1789,1.61164e+18,frame_1611643828929988384.jpeg,1564
1790,1.61164e+18,frame_1611643828963317871.jpeg,1564
1791,1.61164e+18,frame_1611643828996646881.jpeg,1564
1792,1.61164e+18,frame_1611643829029975414.jpeg,1572
1793,1.61164e+18,frame_1611643829063303709.jpeg,1576
1794,1.61164e+18,frame_1611643829096631527.jpeg,1576
1795,1.61164e+18,frame_1611643829129958868.jpeg,1568
1796,1.61164e+18,frame_1611643829163285732.jpeg,1536
1797,1.61164e+18,frame_1611643829196612358.jpeg,1484
1798,1.61164e+18,frame_1611643829229938507.jpeg,1396
1799,1.61164e+18,frame_1611643829263264418.jpeg,1300
1800,1.61164e+18,frame_1611643829296590090.jpeg,1260
1801,1.61164e+18,frame_1611643829329915285.jpeg,1224
1802,1.61164e+18,frame_1611643829363239765.jpeg,1204
1803,1.61164e+18,frame_1611643829396564007.jpeg,1220
1804,1.61164e+18,frame_1611643829429888010.jpeg,1288
1805,1.61164e+18,frame_1611643829463211536.jpeg,1368
1806,1.61164e+18,frame_1611643829496534824.jpeg,1444
1807,1.61164e+18,frame_1611643829529857635.jpeg,1512
1808,1.61164e+18,frame_1611643829563179731.jpeg,1536
1809,1.61164e+18,frame_1611643829596501827.jpeg,1536
1810,1.61164e+18,frame_1611643829629823446.jpeg,1544
1811,1.61164e+18,frame_1611643829663144588.jpeg,1560
1812,1.61164e+18,frame_1611643829696465492.jpeg,1564
1813,1.61164e+18,frame_1611643829729785919.jpeg,1568
1814,1.61164e+18,frame_1611643829763105869.jpeg,1568
1815,1.61164e+18,frame_1611643829796425581.jpeg,1564
1816,1.61164e+18,frame_1611643829829802513.jpeg,1560
1817,1.61164e+18,frame_1611643829863054037.jpeg,1544
1818,1.61164e+18,frame_1611643829896304607.jpeg,1540
1819,1.61164e+18,frame_1611643829929793596.jpeg,1540
1820,1.61164e+18,frame_1611643829963281393.jpeg,1536
1821,1.61164e+18,frame_1611643829996768475.jpeg,1536
1822,1.61164e+18,frame_1611643830030254602.jpeg,1536
1823,1.61164e+18,frame_1611643830063739538.jpeg,1540
1824,1.61164e+18,frame_1611643830097223759.jpeg,1536
1825,1.61164e+18,frame_1611643830130707264.jpeg,1540
1826,1.61164e+18,frame_1611643830164189339.jpeg,1540
1827,1.61164e+18,frame_1611643830197670698.jpeg,1540
1828,1.61164e+18,frame_1611643830231151342.jpeg,1536
1829,1.61164e+18,frame_1611643830264630795.jpeg,1532
1830,1.61164e+18,frame_1611643830298109531.jpeg,1476
1831,1.61164e+18,frame_1611643830331587076.jpeg,1448
1832,1.61164e+18,frame_1611643830365063906.jpeg,1352
1833,1.61164e+18,frame_1611643830398539782.jpeg,1300
1834,1.61164e+18,frame_1611643830432014465.jpeg,1260
1835,1.61164e+18,frame_1611643830465488434.jpeg,1232
1836,1.61164e+18,frame_1611643830498961449.jpeg,1228
1837,1.61164e+18,frame_1611643830532433510.jpeg,1208
1838,1.61164e+18,frame_1611643830565904617.jpeg,1180
1839,1.61164e+18,frame_1611643830599374771.jpeg,1164
1840,1.61164e+18,frame_1611643830632844210.jpeg,1160
1841,1.61164e+18,frame_1611643830666312695.jpeg,1148
1842,1.61164e+18,frame_1611643830699779987.jpeg,1132
1843,1.61164e+18,frame_1611643830733246565.jpeg,1116
1844,1.61164e+18,frame_1611643830766711950.jpeg,1112
1845,1.61164e+18,frame_1611643830800176620.jpeg,1108
1846,1.61164e+18,frame_1611643830833634615.jpeg,1108
1847,1.61164e+18,frame_1611643830867124796.jpeg,1112
1848,1.61164e+18,frame_1611643830900614262.jpeg,1112
1849,1.61164e+18,frame_1611643830934102774.jpeg,1108
1850,1.61164e+18,frame_1611643830967589855.jpeg,1108
1851,1.61164e+18,frame_1611643831001076460.jpeg,1108
1852,1.61164e+18,frame_1611643831034561872.jpeg,1116
1853,1.61164e+18,frame_1611643831068046570.jpeg,1116
1854,1.61164e+18,frame_1611643831101530075.jpeg,1120
1855,1.61164e+18,frame_1611643831135012865.jpeg,1124
1856,1.61164e+18,frame_1611643831168494463.jpeg,1132
1857,1.61164e+18,frame_1611643831201975346.jpeg,1144
1858,1.61164e+18,frame_1611643831235455036.jpeg,1148
1859,1.61164e+18,frame_1611643831268933773.jpeg,1148
1860,1.61164e+18,frame_1611643831302411795.jpeg,1168
1861,1.61164e+18,frame_1611643831335888624.jpeg,1216
1862,1.61164e+18,frame_1611643831369364500.jpeg,1228
1863,1.61164e+18,frame_1611643831402839422.jpeg,1256
1864,1.61164e+18,frame_1611643831436313629.jpeg,1308
1865,1.61164e+18,frame_1611643831469786644.jpeg,1372
1866,1.61164e+18,frame_1611643831503258705.jpeg,1404
1867,1.61164e+18,frame_1611643831536729813.jpeg,1492
1868,1.61164e+18,frame_1611643831570199966.jpeg,1540
1869,1.61164e+18,frame_1611643831603669643.jpeg,1536
1870,1.61164e+18,frame_1611643831637137890.jpeg,1552
1871,1.61164e+18,frame_1611643831670605183.jpeg,1580
1872,1.61164e+18,frame_1611643831704071760.jpeg,1584
1873,1.61164e+18,frame_1611643831737536907.jpeg,1596
1874,1.61164e+18,frame_1611643831771001577.jpeg,1612
1875,1.61164e+18,frame_1611643831804465055.jpeg,1620
1876,1.61164e+18,frame_1611643831837926626.jpeg,1620
1877,1.61164e+18,frame_1611643831871412039.jpeg,1624
1878,1.61164e+18,frame_1611643831904896259.jpeg,1636
1879,1.61164e+18,frame_1611643831938380003.jpeg,1640
1880,1.61164e+18,frame_1611643831971862316.jpeg,1632
1881,1.61164e+18,frame_1611643832005343914.jpeg,1616
1882,1.61164e+18,frame_1611643832038824320.jpeg,1592
1883,1.61164e+18,frame_1611643832105543375.jpeg,1580
1884,1.61164e+18,frame_1611643832172258615.jpeg,1540
1885,1.61164e+18,frame_1611643832238969803.jpeg,1536
1886,1.61164e+18,frame_1611643832305677414.jpeg,1540
1887,1.61164e+18,frame_1611643832372380972.jpeg,1536
1888,1.61164e+18,frame_1611643832439080954.jpeg,1536
1889,1.61164e+18,frame_1611643832505776644.jpeg,1536
1890,1.61164e+18,frame_1611643832572468996.jpeg,1448
1891,1.61164e+18,frame_1611643832639157057.jpeg,1224
1892,1.61164e+18,frame_1611643832705841541.jpeg,1108
1893,1.61164e+18,frame_1611643832772522211.jpeg,1104
1894,1.61164e+18,frame_1611643832839197636.jpeg,1108
1895,1.61164e+18,frame_1611643832905930996.jpeg,1112
1896,1.61164e+18,frame_1611643832972660542.jpeg,1104
1897,1.61164e+18,frame_1611643833039386034.jpeg,1108
1898,1.61164e+18,frame_1611643833106107712.jpeg,1108
1899,1.61164e+18,frame_1611643833172825575.jpeg,1108
1900,1.61164e+18,frame_1611643833239539146.jpeg,1108
1901,1.61164e+18,frame_1611643833306249142.jpeg,1108
1902,1.61164e+18,frame_1611643833372955322.jpeg,1104
1903,1.61164e+18,frame_1611643833439657450.jpeg,1108
1904,1.61164e+18,frame_1611643833506355524.jpeg,1108
1905,1.61164e+18,frame_1611643833573050261.jpeg,1108
1906,1.61164e+18,frame_1611643833639740705.jpeg,1104
1907,1.61164e+18,frame_1611643833706427097.jpeg,1108
1908,1.61164e+18,frame_1611643833773109674.jpeg,1108
1909,1.61164e+18,frame_1611643833839775562.jpeg,1108
1910,1.61164e+18,frame_1611643833906858206.jpeg,1108
1911,1.61164e+18,frame_1611643833973946095.jpeg,1108
1912,1.61164e+18,frame_1611643834041039228.jpeg,1148
1913,1.61164e+18,frame_1611643834108137608.jpeg,1420
1914,1.61164e+18,frame_1611643834175240993.jpeg,1564
1915,1.61164e+18,frame_1611643834242349625.jpeg,1608
1916,1.61164e+18,frame_1611643834309463501.jpeg,1576
1917,1.61164e+18,frame_1611643834343142748.jpeg,1532
1918,1.61164e+18,frame_1611643834376823187.jpeg,1536
1919,1.61164e+18,frame_1611643834410505056.jpeg,1508
1920,1.61164e+18,frame_1611643834444188118.jpeg,1480
1921,1.61164e+18,frame_1611643834477872372.jpeg,1492
1922,1.61164e+18,frame_1611643834511558294.jpeg,1540
1923,1.61164e+18,frame_1611643834545245171.jpeg,1552
1924,1.61164e+18,frame_1611643834578933477.jpeg,1548
1925,1.61164e+18,frame_1611643834612623215.jpeg,1524
1926,1.61164e+18,frame_1611643834646314144.jpeg,1360
1927,1.61164e+18,frame_1611643834680006266.jpeg,1104
1928,1.61164e+18,frame_1611643834713699818.jpeg,1104
1929,1.61164e+18,frame_1611643834747394562.jpeg,1104
1930,1.61164e+18,frame_1611643834781090975.jpeg,1104
1931,1.61164e+18,frame_1611643834814943552.jpeg,1104
1932,1.61164e+18,frame_1611643834848471880.jpeg,1112
1933,1.61164e+18,frame_1611643834881999493.jpeg,1188
1934,1.61164e+18,frame_1611643834915526390.jpeg,1320
1935,1.61164e+18,frame_1611643834949052811.jpeg,1504
1936,1.61164e+18,frame_1611643834982578754.jpeg,1536
1937,1.61164e+18,frame_1611643835016103745.jpeg,1568
1938,1.61164e+18,frame_1611643835049628019.jpeg,1584
1939,1.61164e+18,frame_1611643835083152056.jpeg,1608
1940,1.61164e+18,frame_1611643835116674900.jpeg,1612
1941,1.61164e+18,frame_1611643835150197506.jpeg,1640
1942,1.61164e+18,frame_1611643835183719397.jpeg,1652
1943,1.61164e+18,frame_1611643835217240334.jpeg,1676
1944,1.61164e+18,frame_1611643835250760794.jpeg,1732
1945,1.61164e+18,frame_1611643835284280539.jpeg,1756
1946,1.61164e+18,frame_1611643835317800045.jpeg,1776
1947,1.61164e+18,frame_1611643835351318598.jpeg,1824
1948,1.61164e+18,frame_1611643835384836197.jpeg,1832
1949,1.61164e+18,frame_1611643835418353558.jpeg,1832
1950,1.61164e+18,frame_1611643835451870203.jpeg,1768
1951,1.61164e+18,frame_1611643835485386133.jpeg,1640
1952,1.61164e+18,frame_1611643835518901348.jpeg,1516
1953,1.61164e+18,frame_1611643835552415848.jpeg,1432
1954,1.61164e+18,frame_1611643835585929871.jpeg,1376
1955,1.61164e+18,frame_1611643835619443178.jpeg,1288
1956,1.61164e+18,frame_1611643835652955770.jpeg,1240
1957,1.61164e+18,frame_1611643835686467648.jpeg,1164
1958,1.61164e+18,frame_1611643835719979048.jpeg,1108
1959,1.61164e+18,frame_1611643835753489971.jpeg,1104
1960,1.61164e+18,frame_1611643835786999941.jpeg,1108
1961,1.61164e+18,frame_1611643835820507526.jpeg,1104
1962,1.61164e+18,frame_1611643835854024172.jpeg,1108
1963,1.61164e+18,frame_1611643835887539625.jpeg,1108
1964,1.61164e+18,frame_1611643835921054602.jpeg,1108
1965,1.61164e+18,frame_1611643835954568863.jpeg,1108
1966,1.61164e+18,frame_1611643835988082409.jpeg,1116
1967,1.61164e+18,frame_1611643836021595240.jpeg,1128
1968,1.61164e+18,frame_1611643836055107355.jpeg,1208
1969,1.61164e+18,frame_1611643836088618517.jpeg,1332
1970,1.61164e+18,frame_1611643836122128963.jpeg,1396
1971,1.61164e+18,frame_1611643836155638933.jpeg,1464
1972,1.61164e+18,frame_1611643836189148188.jpeg,1544
1973,1.61164e+18,frame_1611643836222656488.jpeg,1540
1974,1.61164e+18,frame_1611643836256163836.jpeg,1540
1975,1.61164e+18,frame_1611643836289670706.jpeg,1544
1976,1.61164e+18,frame_1611643836323176861.jpeg,1540
1977,1.61164e+18,frame_1611643836356682301.jpeg,1568
1978,1.61164e+18,frame_1611643836390186787.jpeg,1616
1979,1.61164e+18,frame_1611643836423690796.jpeg,1672
1980,1.61164e+18,frame_1611643836457194090.jpeg,1628
1981,1.61164e+18,frame_1611643836490696430.jpeg,1480
1982,1.61164e+18,frame_1611643836524198055.jpeg,1304
1983,1.61164e+18,frame_1611643836557699203.jpeg,1144
1984,1.61164e+18,frame_1611643836591199398.jpeg,1108
1985,1.61164e+18,frame_1611643836624698877.jpeg,1108
1986,1.61164e+18,frame_1611643836658197403.jpeg,1100
1987,1.61164e+18,frame_1611643836691695452.jpeg,1104
1988,1.61164e+18,frame_1611643836725192785.jpeg,1108
1989,1.61164e+18,frame_1611643836758689165.jpeg,1104
1990,1.61164e+18,frame_1611643836792184830.jpeg,1104
1991,1.61164e+18,frame_1611643836825553894.jpeg,1108
1992,1.61164e+18,frame_1611643836859250307.jpeg,1108
1993,1.61164e+18,frame_1611643836892948389.jpeg,1108
1994,1.61164e+18,frame_1611643836926648140.jpeg,1108
1995,1.61164e+18,frame_1611643836960349798.jpeg,1104
1996,1.61164e+18,frame_1611643836994052887.jpeg,1108
1997,1.61164e+18,frame_1611643837027757645.jpeg,1108
1998,1.61164e+18,frame_1611643837061464310.jpeg,1108
1999,1.61164e+18,frame_1611643837095172405.jpeg,1104
2000,1.61164e+18,frame_1611643837128882170.jpeg,1104
2001,1.61164e+18,frame_1611643837162593842.jpeg,1108
2002,1.61164e+18,frame_1611643837196306944.jpeg,1108
2003,1.61164e+18,frame_1611643837230022192.jpeg,1108
2004,1.61164e+18,frame_1611643837263738632.jpeg,1108
2005,1.61164e+18,frame_1611643837297456980.jpeg,1104
2006,1.61164e+18,frame_1611643837331176996.jpeg,1112
2007,1.61164e+18,frame_1611643837364898682.jpeg,1108
2008,1.61164e+18,frame_1611643837398622036.jpeg,1152
2009,1.61164e+18,frame_1611643837432347059.jpeg,1228
2010,1.61164e+18,frame_1611643837466073513.jpeg,1324
2011,1.61164e+18,frame_1611643837499802113.jpeg,1460
2012,1.61164e+18,frame_1611643837533532143.jpeg,1536
2013,1.61164e+18,frame_1611643837567264080.jpeg,1540
2014,1.61164e+18,frame_1611643837600997448.jpeg,1536
2015,1.61164e+18,frame_1611643837634491682.jpeg,1536
2016,1.61164e+18,frame_1611643837667987347.jpeg,1536
2017,1.61164e+18,frame_1611643837701484680.jpeg,1544
2018,1.61164e+18,frame_1611643837734983921.jpeg,1568
2019,1.61164e+18,frame_1611643837768484831.jpeg,1572
2020,1.61164e+18,frame_1611643837801987171.jpeg,1540
2021,1.61164e+18,frame_1611643837835579157.jpeg,1540
2022,1.61164e+18,frame_1611643837868893623.jpeg,1540
2023,1.61164e+18,frame_1611643837902207851.jpeg,1540
2024,1.61164e+18,frame_1611643837935521841.jpeg,1536
2025,1.61164e+18,frame_1611643837968835354.jpeg,1540
2026,1.61164e+18,frame_1611643838002148628.jpeg,1536
2027,1.61164e+18,frame_1611643838035461426.jpeg,1540
2028,1.61164e+18,frame_1611643838068773508.jpeg,1540
2029,1.61164e+18,frame_1611643838102085590.jpeg,1540
2030,1.61164e+18,frame_1611643838135397434.jpeg,1540
2031,1.61164e+18,frame_1611643838168708563.jpeg,1536
2032,1.61164e+18,frame_1611643838202019453.jpeg,1540
2033,1.61164e+18,frame_1611643838235329866.jpeg,1540
2034,1.61164e+18,frame_1611643838268640041.jpeg,1536
2035,1.61164e+18,frame_1611643838301949501.jpeg,1536
2036,1.61164e+18,frame_1611643838335259199.jpeg,1540
2037,1.61164e+18,frame_1611643838368567944.jpeg,1536
2038,1.61164e+18,frame_1611643838401876688.jpeg,1540
2039,1.61164e+18,frame_1611643838435184956.jpeg,1536
2040,1.61164e+18,frame_1611643838468492746.jpeg,1536
2041,1.61164e+18,frame_1611643838501800060.jpeg,1540
2042,1.61164e+18,frame_1611643838535107374.jpeg,1540
2043,1.61164e+18,frame_1611643838568413973.jpeg,1536
2044,1.61164e+18,frame_1611643838601720333.jpeg,1536
2045,1.61164e+18,frame_1611643838635026217.jpeg,1540
2046,1.61164e+18,frame_1611643838668331861.jpeg,1536
2047,1.61164e+18,frame_1611643838701637030.jpeg,1540
2048,1.61164e+18,frame_1611643838734941959.jpeg,1540
2049,1.61164e+18,frame_1611643838768246412.jpeg,1536
2050,1.61164e+18,frame_1611643838801550388.jpeg,1540
2051,1.61164e+18,frame_1611643838834848404.jpeg,1536
2052,1.61164e+18,frame_1611643838868164301.jpeg,1540
2053,1.61164e+18,frame_1611643838901479721.jpeg,1540
2054,1.61164e+18,frame_1611643838934794426.jpeg,1540
2055,1.61164e+18,frame_1611643838968109131.jpeg,1540
2056,1.61164e+18,frame_1611643839001422882.jpeg,1540
2057,1.61164e+18,frame_1611643839034736633.jpeg,1540
2058,1.61164e+18,frame_1611643839068050146.jpeg,1536
2059,1.61164e+18,frame_1611643839101363182.jpeg,1540
2060,1.61164e+18,frame_1611643839134675741.jpeg,1540
2061,1.61164e+18,frame_1611643839167987823.jpeg,1540
2062,1.61164e+18,frame_1611643839201299906.jpeg,1536
2063,1.61164e+18,frame_1611643839234611511.jpeg,1536
2064,1.61164e+18,frame_1611643839267922401.jpeg,1540
2065,1.61164e+18,frame_1611643839301233292.jpeg,1540
2066,1.61164e+18,frame_1611643839334543705.jpeg,1540
2067,1.61164e+18,frame_1611643839367853403.jpeg,1540
2068,1.61164e+18,frame_1611643839401162863.jpeg,1540
2069,1.61164e+18,frame_1611643839434472322.jpeg,1536
2070,1.61164e+18,frame_1611643839467781067.jpeg,1540
2071,1.61164e+18,frame_1611643839501089573.jpeg,1540
2072,1.61164e+18,frame_1611643839534397602.jpeg,1540
2073,1.61164e+18,frame_1611643839567705393.jpeg,1540
2074,1.61164e+18,frame_1611643839601012468.jpeg,1536
2075,1.61164e+18,frame_1611643839634319782.jpeg,1540
2076,1.61164e+18,frame_1611643839667626143.jpeg,1540
2077,1.61164e+18,frame_1611643839700932264.jpeg,1540
2078,1.61164e+18,frame_1611643839734238148.jpeg,1536
2079,1.61164e+18,frame_1611643839767543554.jpeg,1540
